dataset,backbone,condition,split_seed,finding,subgroup,metric,value,ci_lower,ci_upper
NIH,densenet121-res224-all,condition_1_original,1569714665,Infiltration,sex_gap:female-minus-male,fnr,0.042993630573248454,-0.018056686574087582,0.10419601408273772
NIH,densenet121-res224-all,condition_1_original,1569714665,Pneumothorax,sex:female,fnr,0.4827586206896552,0.29624183006535953,0.6666666666666666
NIH,densenet121-res224-all,condition_1_original,1569714665,Pneumothorax,sex:male,fnr,0.32,0.1378918495297806,0.5
NIH,densenet121-res224-all,condition_1_original,1569714665,Pneumothorax,sex_gap:female-minus-male,fnr,0.1627586206896552,-0.0833552631578947,0.41669254658385085
NIH,densenet121-res224-all,condition_1_original,1569714665,Edema,sex:female,fnr,0.09090909090909091,0.0,0.30781249999999993
NIH,densenet121-res224-all,condition_1_original,1569714665,Edema,sex:male,fnr,0.3125,0.07142857142857142,0.5501388888888888
NIH,densenet121-res224-all,condition_1_original,1569714665,Edema,sex_gap:female-minus-male,fnr,-0.2215909090909091,-0.5001225490196077,0.11369724025974022
NIH,densenet121-res224-all,condition_1_original,1569714665,Emphysema,sex:female,fnr,0.2608695652173913,0.09523809523809523,0.44002941176470584
NIH,densenet121-res224-all,condition_1_original,1569714665,Emphysema,sex:male,fnr,0.1,0.023795681063122937,0.20512820512820512
NIH,densenet121-res224-all,condition_1_original,1569714665,Emphysema,sex_gap:female-minus-male,fnr,0.1608695652173913,-0.03360816814764178,0.3604763951572462
NIH,densenet121-res224-all,condition_1_original,1569714665,Fibrosis,sex:female,fnr,0.2830188679245283,0.16656976744186056,0.41468495934959343
