dataset,backbone,condition,split_seed,finding,subgroup,metric,value
NIH,densenet121-res224-all,condition_1_original,2006902500,Hernia,sex:male,fnr,0.0
NIH,densenet121-res224-all,condition_1_original,2006902500,Hernia,sex_gap:female-minus-male,fnr,0.3333333333333333
NIH,densenet121-res224-all,condition_1_original,2006902500,NIH_14_pooled,sex:female,fnr,0.5190641247833622
NIH,densenet121-res224-all,condition_1_original,2006902500,NIH_14_pooled,sex:male,fnr,0.5111712931618145
NIH,densenet121-res224-all,condition_1_original,2006902500,NIH_14_pooled,sex_gap:female-minus-male,fnr,0.007892831621547636
NIH,densenet121-res224-all,condition_1_original,342858866,Atelectasis,sex:female,fnr,0.4253731343283582
NIH,densenet121-res224-all,condition_1_original,342858866,Atelectasis,sex:male,fnr,0.49
NIH,densenet121-res224-all,condition_1_original,342858866,Atelectasis,sex_gap:female-minus-male,fnr,-0.06462686567164178
NIH,densenet121-res224-all,condition_1_original,342858866,Consolidation,sex:female,fnr,0.47619047619047616
NIH,densenet121-res224-all,condition_1_original,342858866,Consolidation,sex:male,fnr,0.5510204081632653
NIH,densenet121-res224-all,condition_1_original,342858866,Consolidation,sex_gap:female-minus-male,fnr,-0.07482993197278909
NIH,densenet121-res224-all,condition_1_original,342858866,Infiltration,sex:female,fnr,0.7542372881355932
NIH,densenet121-res224-all,condition_1_original,342858866,Infiltration,sex:male,fnr,0.684085510688836
NIH,densenet121-res224-all,condition_1_original,342858866,Infiltration,sex_gap:female-minus-male,fnr,0.07015177744675716
NIH,densenet121-res224-all,condition_1_original,342858866,Pneumothorax,sex:female,fnr,0.3333333333333333
NIH,densenet121-res224-all,condition_1_original,342858866,Pneumothorax,sex:male,fnr,0.2608695652173913
NIH,densenet121-res224-all,condition_1_original,342858866,Pneumothorax,sex_gap:female-minus-male,fnr,0.07246376811594202
NIH,densenet121-res224-all,condition_1_original,342858866,Edema,sex:female,fnr,0.0
NIH,densenet121-res224-all,condition_1_original,342858866,Edema,sex:male,fnr,0.25
NIH,densenet121-res224-all,condition_1_original,342858866,Edema,sex_gap:female-minus-male,fnr,-0.25
NIH,densenet121-res224-all,condition_1_original,342858866,Emphysema,sex:female,fnr,0.15789473684210525
NIH,densenet121-res224-all,condition_1_original,342858866,Emphysema,sex:male,fnr,0.12903225806451613
NIH,densenet121-res224-all,condition_1_original,342858866,Emphysema,sex_gap:female-minus-male,fnr,0.02886247877758913
NIH,densenet121-res224-all,condition_1_original,342858866,Fibrosis,sex:female,fnr,0.3333333333333333
NIH,densenet121-res224-all,condition_1_original,342858866,Fibrosis,sex:male,fnr,0.37681159420289856
NIH,densenet121-res224-all,condition_1_original,342858866,Fibrosis,sex_gap:female-minus-male,fnr,-0.043478260869565244
NIH,densenet121-res224-all,condition_1_original,342858866,Effusion,sex:female,fnr,0.2540983606557377
NIH,densenet121-res224-all,condition_1_original,342858866,Effusion,sex:male,fnr,0.3237410071942446
NIH,densenet121-res224-all,condition_1_original,342858866,Effusion,sex_gap:female-minus-male,fnr,-0.06964264653850688
NIH,densenet121-res224-all,condition_1_original,342858866,Pneumonia,sex:female,fnr,0.5
NIH,densenet121-res224-all,condition_1_original,342858866,Pneumonia,sex:male,fnr,0.7894736842105263
NIH,densenet121-res224-all,condition_1_original,342858866,Pneumonia,sex_gap:female-minus-male,fnr,-0.2894736842105263
NIH,densenet121-res224-all,condition_1_original,342858866,Pleural_Thickening,sex:female,fnr,0.5405405405405406
NIH,densenet121-res224-all,condition_1_original,342858866,Pleural_Thickening,sex:male,fnr,0.4270833333333333
NIH,densenet121-res224-all,condition_1_original,342858866,Pleural_Thickening,sex_gap:female-minus-male,fnr,0.11345720720720726
NIH,densenet121-res224-all,condition_1_original,342858866,Cardiomegaly,sex:female,fnr,0.16455696202531644
NIH,densenet121-res224-all,condition_1_original,342858866,Cardiomegaly,sex:male,fnr,0.15625
NIH,densenet121-res224-all,condition_1_original,342858866,Cardiomegaly,sex_gap:female-minus-male,fnr,0.008306962025316444
NIH,densenet121-res224-all,condition_1_original,342858866,Nodule,sex:female,fnr,0.6503067484662577
NIH,densenet121-res224-all,condition_1_original,342858866,Nodule,sex:male,fnr,0.5526315789473685
NIH,densenet121-res224-all,condition_1_original,342858866,Nodule,sex_gap:female-minus-male,fnr,0.09767516951888922
NIH,densenet121-res224-all,condition_1_original,342858866,Mass,sex:female,fnr,0.33653846153846156
NIH,densenet121-res224-all,condition_1_original,342858866,Mass,sex:male,fnr,0.3048780487804878
NIH,densenet121-res224-all,condition_1_original,342858866,Mass,sex_gap:female-minus-male,fnr,0.031660412757973766
NIH,densenet121-res224-all,condition_1_original,342858866,Hernia,sex:female,fnr,0.1
NIH,densenet121-res224-all,condition_1_original,342858866,Hernia,sex:male,fnr,0.4444444444444444
NIH,densenet121-res224-all,condition_1_original,342858866,Hernia,sex_gap:female-minus-male,fnr,-0.34444444444444444
NIH,densenet121-res224-all,condition_1_original,342858866,NIH_14_pooled,sex:female,fnr,0.5033112582781457
NIH,densenet121-res224-all,condition_1_original,342858866,NIH_14_pooled,sex:male,fnr,0.4865047233468286
NIH,densenet121-res224-all,condition_1_original,342858866,NIH_14_pooled,sex_gap:female-minus-male,fnr,0.01680653493131712
NIH,densenet121-res224-all,condition_1_original,1591287646,Atelectasis,sex:female,fnr,0.34375
NIH,densenet121-res224-all,condition_1_original,1591287646,Atelectasis,sex:male,fnr,0.4090909090909091
NIH,densenet121-res224-all,condition_1_original,1591287646,Atelectasis,sex_gap:female-minus-male,fnr,-0.06534090909090912
NIH,densenet121-res224-all,condition_1_original,1591287646,Consolidation,sex:female,fnr,0.4523809523809524
NIH,densenet121-res224-all,condition_1_original,1591287646,Consolidation,sex:male,fnr,0.5490196078431373
NIH,densenet121-res224-all,condition_1_original,1591287646,Consolidation,sex_gap:female-minus-male,fnr,-0.09663865546218492
NIH,densenet121-res224-all,condition_1_original,1591287646,Infiltration,sex:female,fnr,0.7260726072607261
NIH,densenet121-res224-all,condition_1_original,1591287646,Infiltration,sex:male,fnr,0.6625310173697271
NIH,densenet121-res224-all,condition_1_original,1591287646,Infiltration,sex_gap:female-minus-male,fnr,0.063541589890999
NIH,densenet121-res224-all,condition_1_original,1591287646,Pneumothorax,sex:female,fnr,0.4375
NIH,densenet121-res224-all,condition_1_original,1591287646,Pneumothorax,sex:male,fnr,0.15789473684210525
NIH,densenet121-res224-all,condition_1_original,1591287646,Pneumothorax,sex_gap:female-minus-male,fnr,0.27960526315789475
NIH,densenet121-res224-all,condition_1_original,1591287646,Edema,sex:female,fnr,0.3333333333333333
NIH,densenet121-res224-all,condition_1_original,1591287646,Edema,sex:male,fnr,0.6363636363636364
NIH,densenet121-res224-all,condition_1_original,1591287646,Edema,sex_gap:female-minus-male,fnr,-0.30303030303030304
NIH,densenet121-res224-all,condition_1_original,1591287646,Emphysema,sex:female,fnr,0.1
NIH,densenet121-res224-all,condition_1_original,1591287646,Emphysema,sex:male,fnr,0.11764705882352941
NIH,densenet121-res224-all,condition_1_original,1591287646,Emphysema,sex_gap:female-minus-male,fnr,-0.017647058823529405
NIH,densenet121-res224-all,condition_1_original,1591287646,Fibrosis,sex:female,fnr,0.20930232558139536
NIH,densenet121-res224-all,condition_1_original,1591287646,Fibrosis,sex:male,fnr,0.2833333333333333
NIH,densenet121-res224-all,condition_1_original,1591287646,Fibrosis,sex_gap:female-minus-male,fnr,-0.07403100775193797
NIH,densenet121-res224-all,condition_1_original,1591287646,Effusion,sex:female,fnr,0.24369747899159663
NIH,densenet121-res224-all,condition_1_original,1591287646,Effusion,sex:male,fnr,0.34057971014492755
NIH,densenet121-res224-all,condition_1_original,1591287646,Effusion,sex_gap:female-minus-male,fnr,-0.09688223115333092
NIH,densenet121-res224-all,condition_1_original,1591287646,Pneumonia,sex:female,fnr,0.6363636363636364
NIH,densenet121-res224-all,condition_1_original,1591287646,Pneumonia,sex:male,fnr,0.6666666666666666
NIH,densenet121-res224-all,condition_1_original,1591287646,Pneumonia,sex_gap:female-minus-male,fnr,-0.030303030303030276
NIH,densenet121-res224-all,condition_1_original,1591287646,Pleural_Thickening,sex:female,fnr,0.47297297297297297
NIH,densenet121-res224-all,condition_1_original,1591287646,Pleural_Thickening,sex:male,fnr,0.4666666666666667
NIH,densenet121-res224-all,condition_1_original,1591287646,Pleural_Thickening,sex_gap:female-minus-male,fnr,0.006306306306306297
NIH,densenet121-res224-all,condition_1_original,1591287646,Cardiomegaly,sex:female,fnr,0.24271844660194175
NIH,densenet121-res224-all,condition_1_original,1591287646,Cardiomegaly,sex:male,fnr,0.29508196721311475
NIH,densenet121-res224-all,condition_1_original,1591287646,Cardiomegaly,sex_gap:female-minus-male,fnr,-0.052363520611173
NIH,densenet121-res224-all,condition_1_original,1591287646,Nodule,sex:female,fnr,0.6347305389221557
NIH,densenet121-res224-all,condition_1_original,1591287646,Nodule,sex:male,fnr,0.6055555555555555
NIH,densenet121-res224-all,condition_1_original,1591287646,Nodule,sex_gap:female-minus-male,fnr,0.029174983366600182
NIH,densenet121-res224-all,condition_1_original,1591287646,Mass,sex:female,fnr,0.3888888888888889
NIH,densenet121-res224-all,condition_1_original,1591287646,Mass,sex:male,fnr,0.3108108108108108
NIH,densenet121-res224-all,condition_1_original,1591287646,Mass,sex_gap:female-minus-male,fnr,0.0780780780780781
NIH,densenet121-res224-all,condition_1_original,1591287646,Hernia,sex:female,fnr,0.1111111111111111
NIH,densenet121-res224-all,condition_1_original,1591287646,Hernia,sex:male,fnr,0.375
NIH,densenet121-res224-all,condition_1_original,1591287646,Hernia,sex_gap:female-minus-male,fnr,-0.2638888888888889
NIH,densenet121-res224-all,condition_1_original,1591287646,NIH_14_pooled,sex:female,fnr,0.476027397260274
NIH,densenet121-res224-all,condition_1_original,1591287646,NIH_14_pooled,sex:male,fnr,0.48168624740843125
NIH,densenet121-res224-all,condition_1_original,1591287646,NIH_14_pooled,sex_gap:female-minus-male,fnr,-0.005658850148157257
NIH,densenet121-res224-all,condition_1_original,2763601433,Atelectasis,sex:female,fnr,0.42857142857142855
NIH,densenet121-res224-all,condition_1_original,2763601433,Atelectasis,sex:male,fnr,0.4396135265700483
NIH,densenet121-res224-all,condition_1_original,2763601433,Atelectasis,sex_gap:female-minus-male,fnr,-0.011042097998619771
NIH,densenet121-res224-all,condition_1_original,2763601433,Consolidation,sex:female,fnr,0.5185185185185185
NIH,densenet121-res224-all,condition_1_original,2763601433,Consolidation,sex:male,fnr,0.5476190476190477
NIH,densenet121-res224-all,condition_1_original,2763601433,Consolidation,sex_gap:female-minus-male,fnr,-0.029100529100529182
NIH,densenet121-res224-all,condition_1_original,2763601433,Infiltration,sex:female,fnr,0.7554858934169278
NIH,densenet121-res224-all,condition_1_original,2763601433,Infiltration,sex:male,fnr,0.7202970297029703
NIH,densenet121-res224-all,condition_1_original,2763601433,Infiltration,sex_gap:female-minus-male,fnr,0.035188863713957574
NIH,densenet121-res224-all,condition_1_original,2763601433,Pneumothorax,sex:female,fnr,0.4411764705882353
NIH,densenet121-res224-all,condition_1_original,2763601433,Pneumothorax,sex:male,fnr,0.30434782608695654
NIH,densenet121-res224-all,condition_1_original,2763601433,Pneumothorax,sex_gap:female-minus-male,fnr,0.13682864450127874
NIH,densenet121-res224-all,condition_1_original,2763601433,Edema,sex:female,fnr,0.42857142857142855
NIH,densenet121-res224-all,condition_1_original,2763601433,Edema,sex:male,fnr,0.4666666666666667
NIH,densenet121-res224-all,condition_1_original,2763601433,Edema,sex_gap:female-minus-male,fnr,-0.038095238095238126
NIH,densenet121-res224-all,condition_1_original,2763601433,Emphysema,sex:female,fnr,0.20833333333333334
NIH,densenet121-res224-all,condition_1_original,2763601433,Emphysema,sex:male,fnr,0.125
NIH,densenet121-res224-all,condition_1_original,2763601433,Emphysema,sex_gap:female-minus-male,fnr,0.08333333333333334
NIH,densenet121-res224-all,condition_1_original,2763601433,Fibrosis,sex:female,fnr,0.38461538461538464
NIH,densenet121-res224-all,condition_1_original,2763601433,Fibrosis,sex:male,fnr,0.37254901960784315
NIH,densenet121-res224-all,condition_1_original,2763601433,Fibrosis,sex_gap:female-minus-male,fnr,0.01206636500754149
NIH,densenet121-res224-all,condition_1_original,2763601433,Effusion,sex:female,fnr,0.3770491803278688
NIH,densenet121-res224-all,condition_1_original,2763601433,Effusion,sex:male,fnr,0.36879432624113473
NIH,densenet121-res224-all,condition_1_original,2763601433,Effusion,sex_gap:female-minus-male,fnr,0.008254854086734098
NIH,densenet121-res224-all,condition_1_original,2763601433,Pneumonia,sex:female,fnr,0.4444444444444444
NIH,densenet121-res224-all,condition_1_original,2763601433,Pneumonia,sex:male,fnr,0.7142857142857143
NIH,densenet121-res224-all,condition_1_original,2763601433,Pneumonia,sex_gap:female-minus-male,fnr,-0.2698412698412699
NIH,densenet121-res224-all,condition_1_original,2763601433,Pleural_Thickening,sex:female,fnr,0.4827586206896552
NIH,densenet121-res224-all,condition_1_original,2763601433,Pleural_Thickening,sex:male,fnr,0.4383561643835616
NIH,densenet121-res224-all,condition_1_original,2763601433,Pleural_Thickening,sex_gap:female-minus-male,fnr,0.044402456306093574
NIH,densenet121-res224-all,condition_1_original,2763601433,Cardiomegaly,sex:female,fnr,0.19540229885057472
NIH,densenet121-res224-all,condition_1_original,2763601433,Cardiomegaly,sex:male,fnr,0.22727272727272727
NIH,densenet121-res224-all,condition_1_original,2763601433,Cardiomegaly,sex_gap:female-minus-male,fnr,-0.03187042842215254
NIH,densenet121-res224-all,condition_1_original,2763601433,Nodule,sex:female,fnr,0.6690647482014388
NIH,densenet121-res224-all,condition_1_original,2763601433,Nodule,sex:male,fnr,0.5502958579881657
NIH,densenet121-res224-all,condition_1_original,2763601433,Nodule,sex_gap:female-minus-male,fnr,0.11876889021327308
NIH,densenet121-res224-all,condition_1_original,2763601433,Mass,sex:female,fnr,0.4528301886792453
NIH,densenet121-res224-all,condition_1_original,2763601433,Mass,sex:male,fnr,0.30434782608695654
NIH,densenet121-res224-all,condition_1_original,2763601433,Mass,sex_gap:female-minus-male,fnr,0.14848236259228875
NIH,densenet121-res224-all,condition_1_original,2763601433,Hernia,sex:female,fnr,0.0
NIH,densenet121-res224-all,condition_1_original,2763601433,Hernia,sex:male,fnr,0.3333333333333333
NIH,densenet121-res224-all,condition_1_original,2763601433,Hernia,sex_gap:female-minus-male,fnr,-0.3333333333333333
NIH,densenet121-res224-all,condition_1_original,2763601433,NIH_14_pooled,sex:female,fnr,0.527027027027027
NIH,densenet121-res224-all,condition_1_original,2763601433,NIH_14_pooled,sex:male,fnr,0.49748743718592964
NIH,densenet121-res224-all,condition_1_original,2763601433,NIH_14_pooled,sex_gap:female-minus-male,fnr,0.029539589841097336
NIH,densenet121-res224-all,condition_1_original,1524358342,Atelectasis,sex:female,fnr,0.4186046511627907
NIH,densenet121-res224-all,condition_1_original,1524358342,Atelectasis,sex:male,fnr,0.425531914893617
NIH,densenet121-res224-all,condition_1_original,1524358342,Atelectasis,sex_gap:female-minus-male,fnr,-0.006927263730826305
NIH,densenet121-res224-all,condition_1_original,1524358342,Consolidation,sex:female,fnr,0.45
NIH,densenet121-res224-all,condition_1_original,1524358342,Consolidation,sex:male,fnr,0.54
NIH,densenet121-res224-all,condition_1_original,1524358342,Consolidation,sex_gap:female-minus-male,fnr,-0.09000000000000002
NIH,densenet121-res224-all,condition_1_original,1524358342,Infiltration,sex:female,fnr,0.7820895522388059
NIH,densenet121-res224-all,condition_1_original,1524358342,Infiltration,sex:male,fnr,0.6675977653631285
NIH,densenet121-res224-all,condition_1_original,1524358342,Infiltration,sex_gap:female-minus-male,fnr,0.1144917868756774
NIH,densenet121-res224-all,condition_1_original,1524358342,Pneumothorax,sex:female,fnr,0.38461538461538464
NIH,densenet121-res224-all,condition_1_original,1524358342,Pneumothorax,sex:male,fnr,0.5263157894736842
NIH,densenet121-res224-all,condition_1_original,1524358342,Pneumothorax,sex_gap:female-minus-male,fnr,-0.14170040485829954
NIH,densenet121-res224-all,condition_1_original,1524358342,Edema,sex:female,fnr,0.2
NIH,densenet121-res224-all,condition_1_original,1524358342,Edema,sex:male,fnr,0.45454545454545453
NIH,densenet121-res224-all,condition_1_original,1524358342,Edema,sex_gap:female-minus-male,fnr,-0.2545454545454545
NIH,densenet121-res224-all,condition_1_original,1524358342,Emphysema,sex:female,fnr,0.23529411764705882
NIH,densenet121-res224-all,condition_1_original,1524358342,Emphysema,sex:male,fnr,0.15789473684210525
NIH,densenet121-res224-all,condition_1_original,1524358342,Emphysema,sex_gap:female-minus-male,fnr,0.07739938080495357
NIH,densenet121-res224-all,condition_1_original,1524358342,Fibrosis,sex:female,fnr,0.42592592592592593
NIH,densenet121-res224-all,condition_1_original,1524358342,Fibrosis,sex:male,fnr,0.3142857142857143
NIH,densenet121-res224-all,condition_1_original,1524358342,Fibrosis,sex_gap:female-minus-male,fnr,0.11164021164021165
NIH,densenet121-res224-all,condition_1_original,1524358342,Effusion,sex:female,fnr,0.34513274336283184
NIH,densenet121-res224-all,condition_1_original,1524358342,Effusion,sex:male,fnr,0.2932330827067669
NIH,densenet121-res224-all,condition_1_original,1524358342,Effusion,sex_gap:female-minus-male,fnr,0.05189966065606494
NIH,densenet121-res224-all,condition_1_original,1524358342,Pneumonia,sex:female,fnr,0.7647058823529411
NIH,densenet121-res224-all,condition_1_original,1524358342,Pneumonia,sex:male,fnr,0.7647058823529411
NIH,densenet121-res224-all,condition_1_original,1524358342,Pneumonia,sex_gap:female-minus-male,fnr,0.0
NIH,densenet121-res224-all,condition_1_original,1524358342,Pleural_Thickening,sex:female,fnr,0.5238095238095238
NIH,densenet121-res224-all,condition_1_original,1524358342,Pleural_Thickening,sex:male,fnr,0.494949494949495
NIH,densenet121-res224-all,condition_1_original,1524358342,Pleural_Thickening,sex_gap:female-minus-male,fnr,0.028860028860028863
NIH,densenet121-res224-all,condition_1_original,1524358342,Cardiomegaly,sex:female,fnr,0.22988505747126436
NIH,densenet121-res224-all,condition_1_original,1524358342,Cardiomegaly,sex:male,fnr,0.22535211267605634
NIH,densenet121-res224-all,condition_1_original,1524358342,Cardiomegaly,sex_gap:female-minus-male,fnr,0.0045329447952080215
NIH,densenet121-res224-all,condition_1_original,1524358342,Nodule,sex:female,fnr,0.70625
NIH,densenet121-res224-all,condition_1_original,1524358342,Nodule,sex:male,fnr,0.5604395604395604
NIH,densenet121-res224-all,condition_1_original,1524358342,Nodule,sex_gap:female-minus-male,fnr,0.1458104395604396
NIH,densenet121-res224-all,condition_1_original,1524358342,Mass,sex:female,fnr,0.3888888888888889
NIH,densenet121-res224-all,condition_1_original,1524358342,Mass,sex:male,fnr,0.34705882352941175
NIH,densenet121-res224-all,condition_1_original,1524358342,Mass,sex_gap:female-minus-male,fnr,0.04183006535947714
NIH,densenet121-res224-all,condition_1_original,1524358342,Hernia,sex:female,fnr,0.1111111111111111
NIH,densenet121-res224-all,condition_1_original,1524358342,Hernia,sex:male,fnr,0.25
NIH,densenet121-res224-all,condition_1_original,1524358342,Hernia,sex_gap:female-minus-male,fnr,-0.1388888888888889
NIH,densenet121-res224-all,condition_1_original,1524358342,NIH_14_pooled,sex:female,fnr,0.5442820292347378
NIH,densenet121-res224-all,condition_1_original,1524358342,NIH_14_pooled,sex:male,fnr,0.47312588401697314
NIH,densenet121-res224-all,condition_1_original,1524358342,NIH_14_pooled,sex_gap:female-minus-male,fnr,0.07115614521776464
