dataset,backbone,condition,split_seed,finding,subgroup,metric,value
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Infiltration,age:20-29,f1,0.16812284356759338
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Infiltration,age:20-29,sensitivity,0.15870808303662137
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Infiltration,age:20-29,specificity,0.881553247911288
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Infiltration,age:20-29,brier_score,0.11822314815605096
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Infiltration,age:20-29,expected_calibration_error,0.03969447895200349
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Infiltration,age:30-39,auroc,0.6516377553144534
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Infiltration,age:30-39,auprc,0.20071106521823984
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Infiltration,age:30-39,f1,0.20431705453852936
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Infiltration,age:30-39,sensitivity,0.23541437406287796
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Infiltration,age:30-39,specificity,0.8822646990505112
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Infiltration,age:30-39,brier_score,0.08610278049151476
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Infiltration,age:30-39,expected_calibration_error,0.015959788581755226
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Infiltration,age:40-49,auroc,0.6592852546792779
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Infiltration,age:40-49,auprc,0.17703090709725933
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Infiltration,age:40-49,f1,0.22604261420453256
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Infiltration,age:40-49,sensitivity,0.2736793911223932
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Infiltration,age:40-49,specificity,0.8638824721166118
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Infiltration,age:40-49,brier_score,0.092617627662426
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Infiltration,age:40-49,expected_calibration_error,0.012174013714345552
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Infiltration,age:50-59,auroc,0.6542693720367526
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Infiltration,age:50-59,auprc,0.17840264020602467
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Infiltration,age:50-59,f1,0.23604458227280667
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Infiltration,age:50-59,sensitivity,0.30997202480102715
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Infiltration,age:50-59,specificity,0.8331378362282246
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Infiltration,age:50-59,brier_score,0.09721842094233328
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Infiltration,age:50-59,expected_calibration_error,0.011752250525724211
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Infiltration,age:60-69,auroc,0.6105141959313455
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Infiltration,age:60-69,auprc,0.20869980047698766
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Infiltration,age:60-69,f1,0.25514386771945063
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Infiltration,age:60-69,sensitivity,0.3416113558897676
NIH,densenet121-res224-all,condition_2_age_standardized,3658676649,Infiltration,age:60-69,specificity,0.7964505260843695
